,Entity,Code,Year,Political regime
28316,Ukraine,UKR,1974,0
28317,Ukraine,UKR,1975,0
28318,Ukraine,UKR,1976,0
28319,Ukraine,UKR,1977,0
28320,Ukraine,UKR,1978,0
28321,Ukraine,UKR,1979,0
28322,Ukraine,UKR,1980,0
28323,Ukraine,UKR,1981,0
28324,Ukraine,UKR,1982,0
28325,Ukraine,UKR,1983,0
28326,Ukraine,UKR,1984,0
28327,Ukraine,UKR,1985,0
28328,Ukraine,UKR,1986,0
28329,Ukraine,UKR,1987,0
28330,Ukraine,UKR,1988,0
28331,Ukraine,UKR,1989,0
28363,United Arab Emirates,ARE,1971,0
28364,United Arab Emirates,ARE,1972,0
28365,United Arab Emirates,ARE,1973,0
28366,United Arab Emirates,ARE,1974,0
28367,United Arab Emirates,ARE,1975,0
28368,United Arab Emirates,ARE,1976,0
28369,United Arab Emirates,ARE,1977,0
28370,United Arab Emirates,ARE,1978,0
28371,United Arab Emirates,ARE,1979,0
28372,United Arab Emirates,ARE,1980,0
28373,United Arab Emirates,ARE,1981,0
28374,United Arab Emirates,ARE,1982,0
28375,United Arab Emirates,ARE,1983,0
28376,United Arab Emirates,ARE,1984,0
28377,United Arab Emirates,ARE,1985,0
28378,United Arab Emirates,ARE,1986,0
28379,United Arab Emirates,ARE,1987,0
28380,United Arab Emirates,ARE,1988,0
28381,United Arab Emirates,ARE,1989,0
28585,United Kingdom,GBR,1961,3
28586,United Kingdom,GBR,1962,3
28587,United Kingdom,GBR,1963,3
28588,United Kingdom,GBR,1964,3
28589,United Kingdom,GBR,1965,3
28590,United Kingdom,GBR,1966,3
28591,United Kingdom,GBR,1967,3
28592,United Kingdom,GBR,1968,3
28593,United Kingdom,GBR,1969,3
28594,United Kingdom,GBR,1970,3
28595,United Kingdom,GBR,1971,3
28596,United Kingdom,GBR,1972,3
28597,United Kingdom,GBR,1973,3
28598,United Kingdom,GBR,1974,3
28599,United Kingdom,GBR,1975,3
28600,United Kingdom,GBR,1976,3
28601,United Kingdom,GBR,1977,3
28602,United Kingdom,GBR,1978,3
28603,United Kingdom,GBR,1979,3
28604,United Kingdom,GBR,1980,3
28605,United Kingdom,GBR,1981,3
28606,United Kingdom,GBR,1982,3
28607,United Kingdom,GBR,1983,3
28608,United Kingdom,GBR,1984,3
28609,United Kingdom,GBR,1985,3
28610,United Kingdom,GBR,1986,3
28611,United Kingdom,GBR,1987,3
28612,United Kingdom,GBR,1988,3
28613,United Kingdom,GBR,1989,3
28817,United States,USA,1961,2
28818,United States,USA,1962,2
28819,United States,USA,1963,2
28820,United States,USA,1964,2
28821,United States,USA,1965,2
28822,United States,USA,1966,2
28823,United States,USA,1967,2
28824,United States,USA,1968,2
28825,United States,USA,1969,3
28826,United States,USA,1970,3
28827,United States,USA,1971,3
28828,United States,USA,1972,3
28829,United States,USA,1973,3
28830,United States,USA,1974,3
28831,United States,USA,1975,3
28832,United States,USA,1976,3
28833,United States,USA,1977,3
28834,United States,USA,1978,3
28835,United States,USA,1979,3
28836,United States,USA,1980,3
28837,United States,USA,1981,3
28838,United States,USA,1982,3
28839,United States,USA,1983,3
28840,United States,USA,1984,3
28841,United States,USA,1985,3
28842,United States,USA,1986,3
28843,United States,USA,1987,3
28844,United States,USA,1988,3
28845,United States,USA,1989,3
29013,Uruguay,URY,1961,2
29014,Uruguay,URY,1962,2
29015,Uruguay,URY,1963,2
29016,Uruguay,URY,1964,2
29017,Uruguay,URY,1965,2
29018,Uruguay,URY,1966,2
29019,Uruguay,URY,1967,2
29020,Uruguay,URY,1968,2
29021,Uruguay,URY,1969,2
29022,Uruguay,URY,1970,2
29023,Uruguay,URY,1971,2
29024,Uruguay,URY,1972,2
29025,Uruguay,URY,1973,0
29026,Uruguay,URY,1974,0
29027,Uruguay,URY,1975,0
29028,Uruguay,URY,1976,0
29029,Uruguay,URY,1977,0
29030,Uruguay,URY,1978,0
29031,Uruguay,URY,1979,0
29032,Uruguay,URY,1980,0
29033,Uruguay,URY,1981,0
29034,Uruguay,URY,1982,0
29035,Uruguay,URY,1983,0
29036,Uruguay,URY,1984,0
29037,Uruguay,URY,1985,2
29038,Uruguay,URY,1986,3
29039,Uruguay,URY,1987,3
29040,Uruguay,URY,1988,3
29041,Uruguay,URY,1989,3
29169,Uzbekistan,UZB,1961,0
29170,Uzbekistan,UZB,1962,0
29171,Uzbekistan,UZB,1963,0
29172,Uzbekistan,UZB,1964,0
29173,Uzbekistan,UZB,1965,0
29174,Uzbekistan,UZB,1966,0
29175,Uzbekistan,UZB,1967,0
29176,Uzbekistan,UZB,1968,0
29177,Uzbekistan,UZB,1969,0
29178,Uzbekistan,UZB,1970,0
29179,Uzbekistan,UZB,1971,0
29180,Uzbekistan,UZB,1972,0
29181,Uzbekistan,UZB,1973,0
29182,Uzbekistan,UZB,1974,0
29183,Uzbekistan,UZB,1975,0
29184,Uzbekistan,UZB,1976,0
29185,Uzbekistan,UZB,1977,0
29186,Uzbekistan,UZB,1978,0
29187,Uzbekistan,UZB,1979,0
29188,Uzbekistan,UZB,1980,0
29189,Uzbekistan,UZB,1981,0
29190,Uzbekistan,UZB,1982,0
29191,Uzbekistan,UZB,1983,0
29192,Uzbekistan,UZB,1984,0
29193,Uzbekistan,UZB,1985,0
29194,Uzbekistan,UZB,1986,0
29195,Uzbekistan,UZB,1987,0
29196,Uzbekistan,UZB,1988,0
29197,Uzbekistan,UZB,1989,0
29284,Vanuatu,VUT,1961,0
29285,Vanuatu,VUT,1962,0
29286,Vanuatu,VUT,1963,0
29287,Vanuatu,VUT,1964,0
29288,Vanuatu,VUT,1965,0
29289,Vanuatu,VUT,1966,0
29290,Vanuatu,VUT,1967,0
29291,Vanuatu,VUT,1968,0
29292,Vanuatu,VUT,1969,0
29293,Vanuatu,VUT,1970,0
29294,Vanuatu,VUT,1971,0
29295,Vanuatu,VUT,1972,0
29296,Vanuatu,VUT,1973,0
29297,Vanuatu,VUT,1974,0
29298,Vanuatu,VUT,1975,0
29299,Vanuatu,VUT,1976,0
29300,Vanuatu,VUT,1977,1
29301,Vanuatu,VUT,1978,1
29302,Vanuatu,VUT,1979,1
29303,Vanuatu,VUT,1980,2
29304,Vanuatu,VUT,1981,2
29305,Vanuatu,VUT,1982,2
29306,Vanuatu,VUT,1983,2
29307,Vanuatu,VUT,1984,2
29308,Vanuatu,VUT,1985,2
29309,Vanuatu,VUT,1986,2
29310,Vanuatu,VUT,1987,2
29311,Vanuatu,VUT,1988,2
29312,Vanuatu,VUT,1989,2
29506,Venezuela,VEN,1961,1
29507,Venezuela,VEN,1962,1
29508,Venezuela,VEN,1963,2
29509,Venezuela,VEN,1964,2
29510,Venezuela,VEN,1965,2
29511,Venezuela,VEN,1966,2
29512,Venezuela,VEN,1967,2
29513,Venezuela,VEN,1968,2
29514,Venezuela,VEN,1969,2
29515,Venezuela,VEN,1970,2
29516,Venezuela,VEN,1971,2
29517,Venezuela,VEN,1972,2
29518,Venezuela,VEN,1973,2
29519,Venezuela,VEN,1974,2
29520,Venezuela,VEN,1975,2
29521,Venezuela,VEN,1976,2
29522,Venezuela,VEN,1977,2
29523,Venezuela,VEN,1978,2
29524,Venezuela,VEN,1979,2
29525,Venezuela,VEN,1980,2
29526,Venezuela,VEN,1981,2
29527,Venezuela,VEN,1982,2
29528,Venezuela,VEN,1983,2
29529,Venezuela,VEN,1984,2
29530,Venezuela,VEN,1985,2
29531,Venezuela,VEN,1986,2
29532,Venezuela,VEN,1987,2
29533,Venezuela,VEN,1988,2
29534,Venezuela,VEN,1989,2
29582,Vietnam,VNM,1961,1
29583,Vietnam,VNM,1962,1
29584,Vietnam,VNM,1963,1
29585,Vietnam,VNM,1964,1
29586,Vietnam,VNM,1965,1
29587,Vietnam,VNM,1966,1
29588,Vietnam,VNM,1967,1
29589,Vietnam,VNM,1968,1
29590,Vietnam,VNM,1969,1
29591,Vietnam,VNM,1970,1
29592,Vietnam,VNM,1971,1
29593,Vietnam,VNM,1972,1
29594,Vietnam,VNM,1973,1
29595,Vietnam,VNM,1974,1
29596,Vietnam,VNM,1975,1
29597,Vietnam,VNM,1976,1
29598,Vietnam,VNM,1977,0
29599,Vietnam,VNM,1978,0
29600,Vietnam,VNM,1979,0
29601,Vietnam,VNM,1980,0
29602,Vietnam,VNM,1981,0
29603,Vietnam,VNM,1982,0
29604,Vietnam,VNM,1983,0
29605,Vietnam,VNM,1984,0
29606,Vietnam,VNM,1985,0
29607,Vietnam,VNM,1986,0
29608,Vietnam,VNM,1987,0
29609,Vietnam,VNM,1988,0
29610,Vietnam,VNM,1989,0
29871,Yemen,YEM,1961,0
29872,Yemen,YEM,1962,0
29873,Yemen,YEM,1963,0
29874,Yemen,YEM,1964,0
29875,Yemen,YEM,1965,0
29876,Yemen,YEM,1966,0
29877,Yemen,YEM,1967,0
29878,Yemen,YEM,1968,0
29879,Yemen,YEM,1969,0
29880,Yemen,YEM,1970,0
29881,Yemen,YEM,1971,0
29882,Yemen,YEM,1972,0
29883,Yemen,YEM,1973,0
29884,Yemen,YEM,1974,0
29885,Yemen,YEM,1975,0
29886,Yemen,YEM,1976,0
29887,Yemen,YEM,1977,0
29888,Yemen,YEM,1978,0
29889,Yemen,YEM,1979,0
29890,Yemen,YEM,1980,0
29891,Yemen,YEM,1981,0
29892,Yemen,YEM,1982,0
29893,Yemen,YEM,1983,0
29894,Yemen,YEM,1984,0
29895,Yemen,YEM,1985,0
29896,Yemen,YEM,1986,0
29897,Yemen,YEM,1987,0
29898,Yemen,YEM,1988,1
29899,Yemen,YEM,1989,1
29981,Zambia,ZMB,1961,0
29982,Zambia,ZMB,1962,0
29983,Zambia,ZMB,1963,0
29984,Zambia,ZMB,1964,1
29985,Zambia,ZMB,1965,1
29986,Zambia,ZMB,1966,1
29987,Zambia,ZMB,1967,1
29988,Zambia,ZMB,1968,1
29989,Zambia,ZMB,1969,1
29990,Zambia,ZMB,1970,1
29991,Zambia,ZMB,1971,1
29992,Zambia,ZMB,1972,1
29993,Zambia,ZMB,1973,1
29994,Zambia,ZMB,1974,1
29995,Zambia,ZMB,1975,1
29996,Zambia,ZMB,1976,1
29997,Zambia,ZMB,1977,1
29998,Zambia,ZMB,1978,1
29999,Zambia,ZMB,1979,1
30000,Zambia,ZMB,1980,1
30001,Zambia,ZMB,1981,1
30002,Zambia,ZMB,1982,1
30003,Zambia,ZMB,1983,1
30004,Zambia,ZMB,1984,1
30005,Zambia,ZMB,1985,1
30006,Zambia,ZMB,1986,1
30007,Zambia,ZMB,1987,1
30008,Zambia,ZMB,1988,1
30009,Zambia,ZMB,1989,1
30102,Zanzibar,OWID_ZAN,1961,0
30103,Zanzibar,OWID_ZAN,1962,0
30104,Zanzibar,OWID_ZAN,1963,0
30105,Zanzibar,OWID_ZAN,1964,0
30106,Zanzibar,OWID_ZAN,1965,0
30107,Zanzibar,OWID_ZAN,1966,0
30108,Zanzibar,OWID_ZAN,1967,0
30109,Zanzibar,OWID_ZAN,1968,0
30110,Zanzibar,OWID_ZAN,1969,0
30111,Zanzibar,OWID_ZAN,1970,0
30112,Zanzibar,OWID_ZAN,1971,0
30113,Zanzibar,OWID_ZAN,1972,0
30114,Zanzibar,OWID_ZAN,1973,0
30115,Zanzibar,OWID_ZAN,1974,0
30116,Zanzibar,OWID_ZAN,1975,0
30117,Zanzibar,OWID_ZAN,1976,0
30118,Zanzibar,OWID_ZAN,1977,0
30119,Zanzibar,OWID_ZAN,1978,0
30120,Zanzibar,OWID_ZAN,1979,0
30121,Zanzibar,OWID_ZAN,1980,0
30122,Zanzibar,OWID_ZAN,1981,0
30123,Zanzibar,OWID_ZAN,1982,0
30124,Zanzibar,OWID_ZAN,1983,0
30125,Zanzibar,OWID_ZAN,1984,0
30126,Zanzibar,OWID_ZAN,1985,0
30127,Zanzibar,OWID_ZAN,1986,0
30128,Zanzibar,OWID_ZAN,1987,0
30129,Zanzibar,OWID_ZAN,1988,0
30130,Zanzibar,OWID_ZAN,1989,0
30223,Zimbabwe,ZWE,1961,1
30224,Zimbabwe,ZWE,1962,1
30225,Zimbabwe,ZWE,1963,1
30226,Zimbabwe,ZWE,1964,1
30227,Zimbabwe,ZWE,1965,1
30228,Zimbabwe,ZWE,1966,1
30229,Zimbabwe,ZWE,1967,1
30230,Zimbabwe,ZWE,1968,1
30231,Zimbabwe,ZWE,1969,1
30232,Zimbabwe,ZWE,1970,1
30233,Zimbabwe,ZWE,1971,1
30234,Zimbabwe,ZWE,1972,1
30235,Zimbabwe,ZWE,1973,1
30236,Zimbabwe,ZWE,1974,1
30237,Zimbabwe,ZWE,1975,1
30238,Zimbabwe,ZWE,1976,1
30239,Zimbabwe,ZWE,1977,1
30240,Zimbabwe,ZWE,1978,0
30241,Zimbabwe,ZWE,1979,1
30242,Zimbabwe,ZWE,1980,1
30243,Zimbabwe,ZWE,1981,1
30244,Zimbabwe,ZWE,1982,1
30245,Zimbabwe,ZWE,1983,1
30246,Zimbabwe,ZWE,1984,1
30247,Zimbabwe,ZWE,1985,1
30248,Zimbabwe,ZWE,1986,1
30249,Zimbabwe,ZWE,1987,1
30250,Zimbabwe,ZWE,1988,1
30251,Zimbabwe,ZWE,1989,1
